http://query.nytimes.com/gst/fullpage.html?res=9C0CE4DB1639F936A35750C0A966958260	1990-03-05	Mandela Hailed in Land He Cites as an Example	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE5DE1031F937A35750C0A966958260	1990-03-04	South African Rebels, Restless in Tanzania, Yearn to Return Home	2	"Article contains some mentions of Mandela planning to be in Tanzania and what influence he has there"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE7DD1131F937A35750C0A966958260	1990-03-04	NEWS SUMMARY	0	"The article is just a list of articles"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEEDB1E3EF93BA35750C0A966958260	1990-03-08	Beware of Pretoria, Nyerere Tells Mandela	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEFDB173CF934A35750C0A966958260	1990-03-07	MANDELA REBUFFED BY A RIVAL GROUP	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE0D91339F932A25750C0A966958260	1990-03-11	No Headline	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE1D7143EF932A25750C0A966958260	1990-03-11	Military&apos;s Power Over South Africa: The Lid Is Off	0	"Article just has a mention of Mandela's Lawyer"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE1DD1E31F931A25750C0A966958260	1990-03-12	A FATIGUE MANDELA REST, THEN HEADS FOR SWEDEN	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE1DD1F30F931A25750C0A966958260	1990-03-12	NEWS SUMMARY	0	"The article is just a list of articles"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE1DF113EF932A25750C0A966958260	1990-03-11	The Gossip Column	1	"Article just has a mention of Nelson Mandela getting freed being the main story some weeks ago"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE2DA133DF937A25750C0A966958260	1990-03-14	Ruling Finds Pension Fund Can End South Africa Stake	1	"Article just has a mention of Mandela's release from Prison"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE3DE153EF932A25750C0A966958260	1990-03-11	Mandela, Ordered to Rest, Curtails Tanzania Schedule	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE4DA1038F930A25750C0A966958260	1990-03-13	Mandela Reunited With Old Comrade	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE5D91339F932A25750C0A966958260	1990-03-11	NOBODY&apos;S VICTIM	1	"Article just has a mention of Mandela's release from Prison"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEEDD1E3AF937A25750C0A966958260	1990-03-14	ISOLATE PRETORIA, MANDELA DEMANDS	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE0DA1E3CF93BA25750C0A966958260	1990-03-18	South Africa Loosens Gag, and the Press Pipes Up	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE1DE1139F933A15750C0A966958260	1990-03-20	Baker Outlines Aid to Foes of Apartheid	2	"Article is about Apartheid but contains some mentions of Mandela"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE2D71F3CF93BA25750C0A966958260	1990-03-18	18 DAYS: A SOUTH AFRICAN JOURNAL	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE3DB1330F933A15750C0A966958260	1990-03-20	Pretoria Trust Fund Aims at Black Social Ills	3	"Article has several mentions of Nelson Mandela and things concerning him"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE6D6153BF932A15750C0A966958260	1990-03-21	South Africa Seen as Ready to Sign Nuclear Pact	1	"Article just has a mention of Mandela's release from Prison"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE6D9103CF93BA25750C0A966958260	1990-03-18	Mandela Says He&apos;ll Lead Panel In April Session With de Klerk	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE6DE103AF934A25750C0A966958260	1990-03-17	DE KLERK TO MEET WITH DELEGATION LED BY MANDELA	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE7D61439F930A15750C0A966958260	1990-03-23	Sounds Around Town	1	"Article just has a mention of Mandela's release from Prison"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEED61330F933A15750C0A966958260	1990-03-20	Wind Of Change	1	"Article just has a mention of Mandela's release from Prison"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEEDD1F3BF932A15750C0A966958260	1990-03-21	Namibia Achieves Independence After 75 Years of Pretoria&apos;s Rule	1	"Article is about Namibia's Independence and just has a mention of Mandela's release from Prison"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEFD61330F93BA25750C0A966958260	1990-03-18	MANDLEA&apos;S PARTY	2	"Article is about Mandela's African National Congress but has some mentions of Mandela himself too"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEFDC1E3CF931A15750C0A966958260	1990-03-22	Mandela Chides Baker on Talking With de Klerk, but Praises U.S.	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEFDF103CF93BA25750C0A966958260	1990-03-18	Baker, in Africa, Will Press Mandela on Socialism	2	"Article is about some politician visiting South Africa and what he plans to advise Mandela on"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE0DC1531F934A15750C0A966958260	1990-03-27	8 Die as South African Police Fire On Protesters in Black Township	1	"Articles talks about some killings in South Africa still happening even though Mandela got already released from prison"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE1DA1238F937A15750C0A966958260	1990-03-24	A &apos;Distressed&apos; Baker Sees Soweto and Also Apartheid	2	"Article talks about Baker meeting some leaders of African National Congress and has some mentions of Mandela too"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE7D8103AF936A15750C0A966958260	1990-03-25	&apos;Weapon&apos; Test: Rentals Boom, Sales Pop	1	"Article just mentions some film on Mandela's struggle gaining popularity"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE7DF173DF936A15750C0A966958260	1990-03-25	On South Africa, U.S. Redefines Its Role for a Time of Transition	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEED81531F930A15750C0A966958260	1990-03-23	Baker Reports a Pledge by de Klerk	2	"Article is about some politician Baker impressed by F W de Klerk and has some mentions of Nelson Mandela" 
http://query.nytimes.com/gst/fullpage.html?res=9C0CEEDB143DF93AA15750C0A966958260	1990-03-29	DE KLERK TO MEET HOMELAND LEADERS	1	"Article just contains a mention of Mandela urging two opposite sides in South Africa to throw their weapons" 
http://query.nytimes.com/gst/fullpage.html?res=9C0CEEDB1F3EF930A15750C0A966958260	1990-03-23	Promise at Midnight	1	"Article just has a name mention of Nelson Mandela"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEFDB1431F934A15750C0A966958260	1990-03-27	The New South Africa?	2	"Article has mention of the decision of Mandela getting released and a brief mention Mandela urging sides to throw their weapons"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEFDF1331F930A15750C0A966958260	1990-03-23	In Namibia, South African Is Center of Attention	2	"Article is about Namibian Independence but has mentions of Mandela as well"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE0D91738F932A05750C0A966958260	1990-03-31	People and Groups	1	"Article just mentions a Nelson Mandela claim"
http://query.nytimes.com/gst/fullpage.html?res=9C0CE7D61538F932A05750C0A966958260	1990-03-31	Mandela&apos;s Group Said to Cancel Talks With Pretoria Government	3	"Article has Nelson Mandela as main subject"
http://query.nytimes.com/gst/fullpage.html?res=9C0CEFD7143EF933A05750C0A966958260	1990-03-30	Pretoria Names Delegation for Talks With Rebels	2	"Article has mentions of Nelson Mandela but also others from African National Congress"
